#{"t_start": 1619619263.8068268, "env_id": null}
r,l,t
-6080.31,60,23.738027
-5988.78,60,23.857056
-6053.88,60,23.979085
-5948.34,60,24.096112
-6095.1,60,24.205133
-6118.52,60,24.286151
-6065.14,60,24.361168
-5985.82,60,24.436185
-6104.55,60,24.538219
-6218.46,60,24.628231
-5955.86,60,24.712247
-6148.53,60,24.802267
-5959.46,60,24.900289
-6047.89,60,25.114337
-5932.95,60,25.199357
-5963.47,60,25.308452
-6075.9,60,25.407406
-6046.79,60,25.512446
-6120.84,60,25.598454
-6055.02,60,25.688469
-6187.26,60,25.78149
-6023.49,60,25.87451
-5988.84,60,25.956529
-5989.21,60,26.061552
-6106.45,60,26.161574
-6054.46,60,26.250595
-6048.07,60,26.339613
-6227.58,60,26.424632
-6110.66,60,26.505652
-6098.69,60,26.626697
-6201.1,60,26.875736
-6251.38,60,26.945751
-6012.72,60,27.020768
-6070.47,60,27.089784
-6122.5,60,27.17982
-6217.71,60,27.25082
-6220.56,60,27.319851
-6153.21,60,27.387851
-6065.89,60,27.449865
-6022.11,60,27.512879
-6013.64,60,27.583895
-6086.38,60,27.65291
-5948.67,60,27.719926
-6114.87,60,27.795943
-6064.84,60,27.878962
-6005.43,60,27.991005
-6149.36,60,28.084008
-5995.2,60,28.228039
-6072.98,60,28.287052
-6033.42,60,28.349066
-6049.48,60,28.410081
-5979.78,60,28.472094
-6055.27,60,28.537119
-6090.95,60,28.598122
-6128.18,60,28.660137
-6088.41,60,28.747157
-6001.43,60,28.825176
-5968.38,60,28.927216
-6152.88,60,29.047226
-6072.53,60,29.160251
-6191.73,60,29.241269
-5988.26,60,29.316287
-6029.17,60,29.389319
-6150.02,60,29.46532
-6168.34,60,29.664363
-6177.17,60,29.785393
-6098.08,60,29.907436
-5931.84,60,30.029449
-6098.59,60,30.151475
-6049.13,60,30.272502
-6154.54,60,30.385529
-6059.87,60,30.505555
-6029.05,60,30.62758
-6036.2,60,30.741606
-5963.89,60,30.86665
-6133.97,60,30.989662
-5960.06,60,31.083683
-6038.29,60,31.168702
-5984.94,60,31.262795
-6060.6,60,31.350742
-6039.65,60,31.436772
-6139.26,60,31.619803
-5983.31,60,31.683818
-6110.46,60,31.746831
-6015.77,60,31.825853
-6014.91,60,31.933877
-6170.17,60,32.051901
-6066.43,60,32.141925
-6091.73,60,32.232943
-6069.27,60,32.355972
-6199.18,60,32.49
-5957.76,60,32.612029
-6028.75,60,32.733073
-6017.73,60,32.831095
-6058.05,60,32.912096
-6035.61,60,33.001116
-6123.75,60,33.091137
-6045.52,60,33.172155
-6198.52,60,33.391204
-6190.0,60,33.483225
-6015.86,60,33.584246
-5986.35,60,33.665266
-6067.79,60,33.757356
-6009.28,60,33.848324
-6012.77,60,33.941328
-6154.95,60,34.024346
-6107.68,60,34.097363
-6159.95,60,34.208405
-6080.34,60,34.297487
-5986.53,60,34.393429
-6094.09,60,34.505456
-5924.15,60,34.580473
-6021.45,60,34.665491
-6045.78,60,34.746526
-6069.54,60,34.853533
-6076.59,60,35.007566
-6047.11,60,35.066592
-6033.3,60,35.126593
-5983.72,60,35.180605
-6062.1,60,35.230617
-6238.65,60,35.282629
-6113.5,60,35.33264
-6166.55,60,35.385653
-6019.97,60,35.446665
-6091.17,60,35.500678
-6076.28,60,35.559708
-6096.35,60,35.631708
-6040.36,60,35.70174
-6085.71,60,35.77274
-6093.04,60,35.874281
-6054.28,60,35.955301
-5996.98,60,36.049781
-6121.05,60,36.289669
-6122.25,60,36.410696
-5995.37,60,36.482695
-5994.63,60,36.552711
-6073.49,60,36.628733
-5939.21,60,36.714746
-5992.07,60,36.81777
-5961.52,60,36.90979
-6197.01,60,37.001811
-6077.73,60,37.097833
-6105.89,60,37.191854
-6080.38,60,37.305881
-5948.5,60,37.391899
-6107.61,60,37.477918
-6081.37,60,37.570939
-6084.75,60,37.66196
-6025.53,60,37.750979
-6164.5,60,37.989034
-6268.74,60,38.070051
-6061.47,60,38.139067
-6165.87,60,38.209083
-5950.85,60,38.270097
-6085.47,60,38.345117
-6082.56,60,38.440229
-6075.13,60,38.513315
-6130.43,60,38.581592
-6068.97,60,38.650626
-6045.0,60,38.738602
-6138.82,60,38.853602
-6158.68,60,38.93862
-6131.64,60,39.037581
-6146.73,60,39.120009
-6049.49,60,39.221032
-6023.3,60,39.284045
-6103.62,60,39.406072
-6117.29,60,39.461085
-6121.42,60,39.522098
-6027.83,60,39.611129
-5999.92,60,39.696148
-6105.71,60,39.779156
-6032.06,60,39.860174
-6036.34,60,39.933191
-6046.09,60,40.009217
-6189.43,60,40.128253
-6096.81,60,40.253266
-6134.77,60,40.33128
-6094.33,60,40.390294
-6093.1,60,40.447306
-6020.92,60,40.50632
-6071.51,60,40.559332
-6014.77,60,40.611351
-6139.68,60,40.736372
-6192.2,60,40.788383
-6066.47,60,40.848397
-6060.76,60,40.90641
-6036.37,60,40.958422
-6048.15,60,41.015434
-6034.35,60,41.077448
-6086.93,60,41.144463
-6007.01,60,41.198475
-6082.16,60,41.250487
-6112.07,60,41.305501
-6083.0,60,41.359512
-6028.5,60,41.411523
-6084.12,60,41.463535
-6007.43,60,41.516547
-6117.55,60,41.569559
-6144.38,60,41.621572
-6101.52,60,41.743598
-6133.58,60,41.79561
-6166.68,60,41.848622
-6236.31,60,41.902664
-6074.05,60,41.954645
-5964.98,60,42.010659
-6093.66,60,42.06267
-6070.34,60,42.122693
-6107.06,60,42.174697
-6060.07,60,42.230708
-6095.93,60,42.281719
-6096.01,60,42.331731
-6153.42,60,42.387744
-6032.43,60,42.438756
-6010.38,60,42.493767
-6036.01,60,42.545779
-6032.48,60,42.601792
-6174.76,60,42.730821
-6046.25,60,42.782833
-6011.23,60,42.839845
-6028.96,60,42.894857
-6049.88,60,42.944869
-6079.63,60,42.99789
-6226.08,60,43.055895
-6134.39,60,43.105905
-6100.78,60,43.154917
-6183.04,60,43.206928
-6186.4,60,43.25794
-6178.24,60,43.310951
-6107.24,60,43.360963
