#{"t_start": 1619619113.6881702, "env_id": null}
r,l,t
-6192.45,60,77.780754
-6071.93,60,77.878132
-6092.97,60,77.940146
-6096.11,60,78.039313
-6083.14,60,78.105164
-6021.72,60,78.23645
-6192.67,60,78.326471
-6047.89,60,78.466614
-6110.03,60,78.592643
-6226.28,60,78.716617
-6204.02,60,78.778631
-6128.02,60,78.886656
-6055.38,60,78.985679
-6009.57,60,79.113708
-6209.77,60,79.198725
-6124.86,60,79.304749
-6091.81,60,79.369765
-6138.39,60,79.434789
-6153.85,60,79.52681
-6097.12,60,79.614821
-6198.29,60,79.798863
-6183.08,60,79.905904
-6244.61,60,80.054922
-6205.63,60,80.151941
-6118.34,60,80.314979
-6177.38,60,80.428004
-6168.42,60,80.575037
-6065.7,60,80.663056
-6182.91,60,80.77008
-6210.22,60,80.828093
-6192.44,60,80.909111
-6199.02,60,80.974126
-6122.21,60,81.051143
-6166.62,60,81.151165
-6183.2,60,81.210178
-6211.71,60,81.290197
-6080.25,60,81.344209
-6238.15,60,81.43423
-6378.75,60,81.501244
-6145.07,60,81.603267
-6188.9,60,81.65628
-6188.21,60,81.735298
-6151.52,60,81.789309
-6158.5,60,81.869338
-6238.21,60,81.922339
-6155.09,60,82.001368
-6249.05,60,82.05637
-6101.94,60,82.139388
-6205.87,60,82.204403
-6269.81,60,82.31743
-6246.93,60,82.494471
-6197.09,60,82.59349
-6170.62,60,82.733525
-6081.86,60,82.84355
-6328.17,60,83.001593
-6189.64,60,83.12461
-6142.24,60,83.249655
-6169.24,60,83.370667
-6200.27,60,83.510699
-6121.21,60,83.620725
-6255.27,60,83.763754
-6170.11,60,83.826768
-6157.66,60,83.912788
-6202.92,60,83.972801
-6204.21,60,84.036816
-6063.74,60,84.133838
-6152.09,60,84.191852
-6150.13,60,84.27387
-6157.32,60,84.341886
-6302.82,60,84.432905
-6068.19,60,84.502923
-6153.33,60,84.595942
-6165.91,60,84.658956
-6233.35,60,84.748976
-6187.46,60,84.802989
-6137.72,60,84.880006
-6192.94,60,84.937019
-6166.15,60,85.023037
-6123.38,60,85.088071
-6199.08,60,85.189077
-6167.72,60,85.251089
-6069.3,60,85.312103
-6049.82,60,85.396122
-6128.76,60,85.448134
-6299.4,60,85.536153
-6177.2,60,85.616174
-6127.11,60,85.715205
-6111.18,60,85.801216
-6171.89,60,85.937246
-6058.7,60,86.028266
-6152.71,60,86.154305
-6125.89,60,86.207305
-6296.2,60,86.289323
-6163.07,60,86.351337
-6264.87,60,86.435356
-6143.81,60,86.49237
-6076.76,60,86.547382
-6132.35,60,86.630399
-6126.66,60,86.687412
-6220.79,60,86.76543
-6165.31,60,86.819442
-6065.27,60,86.895468
-6096.82,60,86.949471
-6126.59,60,87.03249
-6130.93,60,87.111508
-6074.23,60,87.240548
-6140.8,60,87.320555
-6112.18,60,87.402574
-6241.92,60,87.467589
-6131.8,60,87.599623
-6255.45,60,87.72365
-6202.49,60,87.874683
-6081.41,60,87.949697
-6116.63,60,88.00671
-6177.59,60,88.084738
-6152.43,60,88.180751
-6112.26,60,88.35179
-6284.47,60,88.453812
-6099.85,60,88.562835
-6139.65,60,88.617848
-6175.35,60,88.707867
-6131.35,60,88.780884
-6064.59,60,88.924921
-6289.27,60,89.050964
-6135.7,60,89.184976
-6266.96,60,89.245989
-6084.78,60,89.329018
-6028.21,60,89.390032
-6145.26,60,89.472047
-6234.29,60,89.575063
-6082.23,60,89.629075
-6195.58,60,89.730109
-6050.08,60,89.784111
-6241.8,60,89.867129
-6337.1,60,89.960151
-6172.18,60,90.133189
-6047.46,60,90.239213
-6302.88,60,90.380246
-6161.33,60,90.470284
-6225.17,60,90.597296
-6116.71,60,90.67633
-6036.05,60,90.818344
-6036.31,60,90.878367
