#{"t_start": 1619618739.0488622, "env_id": null}
r,l,t
-6051.25,60,62.119798
-6085.73,60,62.253827
-6061.17,60,62.384857
-6101.96,60,62.516887
-6006.86,60,62.648917
-6055.54,60,62.781947
-5992.48,60,62.913977
-6066.23,60,63.044005
-6024.8,60,63.178036
-6005.34,60,63.309065
-6014.19,60,63.441095
-6008.12,60,63.574125
-6118.28,60,63.707155
-5975.5,60,63.844186
-6108.78,60,63.976216
-6025.76,60,64.112246
-5994.2,60,64.247276
-5994.6,60,64.381307
-6188.67,60,64.516337
-6078.72,60,64.651368
-5993.77,60,64.784397
-5961.99,60,64.914427
-6024.84,60,65.047457
-6066.32,60,65.186489
-6130.34,60,65.319518
-6096.93,60,65.450548
-6004.24,60,65.583577
-6037.23,60,65.715608
-6043.03,60,65.848637
-6064.83,60,65.980676
-6009.36,60,66.117698
-5963.33,60,66.251728
-5950.79,60,66.382759
-6045.99,60,66.516788
-5966.58,60,66.650818
-5906.8,60,66.784849
-5916.17,60,66.918879
-5948.53,60,67.05391
-5980.57,60,67.19094
-5974.59,60,67.32497
-5973.08,60,67.458
-6061.71,60,67.59103
-5942.85,60,67.72506
-5967.27,60,67.85709
-5949.08,60,67.99012
-6072.79,60,68.121149
-6016.48,60,68.254179
-6064.37,60,68.392211
-5991.59,60,68.525241
-5933.79,60,68.65827
-5923.98,60,68.7903
-5961.23,60,68.92333
-5953.58,60,69.05536
-5909.68,60,69.187389
-5967.13,60,69.319419
-5928.19,60,69.452449
-5935.9,60,69.58848
-5960.56,60,69.72251
-5998.84,60,69.85854
-5949.32,60,69.994571
-6001.01,60,70.133603
-5969.27,60,70.271634
-6015.26,60,70.401663
-5992.34,60,70.538694
-5942.44,60,70.670724
-5898.2,60,70.804754
-5905.71,60,70.945786
-5923.25,60,71.078816
-5989.7,60,71.213845
-5926.97,60,71.345876
-5922.59,60,71.477906
-5924.19,60,71.609935
-5894.27,60,71.743965
-5885.49,60,71.879996
-5854.68,60,72.015026
-5891.63,60,72.149056
-5940.87,60,72.284087
-5837.38,60,72.417118
-5901.79,60,72.551147
-5940.98,60,72.685177
-5920.17,60,72.825209
-5922.1,60,72.957238
-5898.59,60,73.090269
-5929.83,60,73.223298
-5831.21,60,73.355328
-5927.01,60,73.486357
-5868.12,60,73.619388
-5869.83,60,73.754418
-5856.64,60,73.887448
-5851.73,60,74.018477
-5872.17,60,74.151507
-5877.7,60,74.282538
-5870.15,60,74.414567
-5856.81,60,74.546597
-5802.35,60,74.680627
-5930.96,60,74.815164
-5865.66,60,74.949198
-5870.29,60,75.089694
-5826.01,60,75.2322
-5851.38,60,75.36623
-5898.68,60,75.501261
-5844.82,60,75.63629
-5907.95,60,75.768321
-5862.02,60,75.904351
-5853.99,60,76.036381
-5813.63,60,76.170411
-5805.05,60,76.304441
-5819.39,60,76.436471
-5836.18,60,76.5695
-5883.19,60,76.700531
-5809.69,60,76.833561
-5876.85,60,76.965591
-5949.83,60,77.09862
-5889.26,60,77.236651
-5849.22,60,77.369681
-5869.23,60,77.504712
-5882.29,60,77.642743
-5866.09,60,77.778773
-5932.02,60,77.915804
-5915.43,60,78.050834
-5880.9,60,78.186865
-5863.27,60,78.318896
-5920.88,60,78.450925
-5925.79,60,78.583955
-5995.0,60,78.715984
-5885.88,60,78.851015
-5942.47,60,78.982044
-5858.68,60,79.115074
-5893.97,60,79.249105
-5847.86,60,79.381311
-5827.16,60,79.519263
-5866.39,60,79.652292
-5820.16,60,79.785803
-5890.68,60,79.919633
-5965.49,60,80.051663
-5852.23,60,80.190575
-5911.7,60,80.329606
-5986.34,60,80.463641
-5833.07,60,80.599672
-5895.38,60,80.734685
-5896.09,60,80.87079
-5862.94,60,81.00582
-5803.39,60,81.13967
-5805.08,60,81.272699
-5910.01,60,81.404799
-5865.24,60,81.537783
-5807.3,60,81.669813
-5849.78,60,81.808844
-5754.68,60,81.947808
-5828.19,60,82.081838
-5845.77,60,82.214778
-5764.87,60,82.347809
-5849.01,60,82.478791
-5814.33,60,82.611822
-5841.26,60,82.744178
-5795.51,60,82.876208
-5773.47,60,83.011238
-5778.78,60,83.147269
-5733.62,60,83.282299
-5743.23,60,83.41733
-5721.28,60,83.55036
-5725.95,60,83.685391
-5775.3,60,83.820421
