#{"t_start": 1619618349.1137214, "env_id": null}
r,l,t
-5774.12,60,39.320064
-5848.8,60,39.387078
-5765.73,60,39.452093
-5935.34,60,39.52111
-5927.06,60,39.588124
-6082.05,60,39.65614
-6012.24,60,39.721154
-5975.19,60,39.787169
-5921.48,60,39.852183
-6002.05,60,39.918199
-5866.13,60,39.985213
-5790.04,60,40.064232
-5784.74,60,40.130246
-5998.35,60,40.19627
-5874.85,60,40.263276
-5818.59,60,40.329293
-5733.21,60,40.395306
-5879.95,60,40.460321
-5778.84,60,40.525344
-5794.36,60,40.59135
-5732.7,60,40.658366
-5771.99,60,40.725389
-5892.2,60,40.792396
-5860.82,60,40.85841
-5860.08,60,40.924425
-5812.43,60,40.99144
-5836.4,60,41.060456
-5943.04,60,41.141474
-5813.6,60,41.208489
-6055.21,60,41.275612
-5773.67,60,41.34452
-5832.18,60,41.411535
-5873.32,60,41.477549
-5855.0,60,41.544565
-5849.29,60,41.61258
-5810.56,60,41.678596
-5780.45,60,41.74561
-5724.69,60,41.816627
-5779.24,60,41.882641
-5784.67,60,41.948657
-5877.46,60,42.01467
-5826.63,60,42.081686
-5832.39,60,42.147701
-5830.57,60,42.212715
-5913.79,60,42.291734
-5911.87,60,42.357749
-5893.22,60,42.423763
-5849.83,60,42.489778
-5936.64,60,42.556792
-5820.57,60,42.622808
-5835.27,60,42.689822
-6002.57,60,42.755837
-5866.69,60,42.822853
-5931.32,60,42.887867
-5823.39,60,42.953882
-5826.57,60,43.019897
-5817.87,60,43.086913
-5816.44,60,43.153927
-5815.67,60,43.218942
-5831.43,60,43.284957
-5847.98,60,43.351972
-5859.05,60,43.43099
-5840.69,60,43.498004
-5759.91,60,43.56902
-5812.48,60,43.636045
-5851.16,60,43.70419
-5802.23,60,43.772067
-5877.76,60,43.839082
-5904.69,60,43.906096
-5861.15,60,43.973112
-6025.73,60,44.039126
-5943.22,60,44.106142
-5859.96,60,44.173157
-6059.68,60,44.239182
-5868.64,60,44.305187
-5850.09,60,44.372201
-5812.27,60,44.438218
-5891.76,60,44.509232
-5838.45,60,44.575248
-5861.43,60,44.641262
-5734.28,60,44.707277
-5840.12,60,44.774292
-5801.18,60,44.841307
-5758.22,60,44.909323
-5736.91,60,44.976338
-5760.46,60,45.042352
-5810.55,60,45.109368
-5762.41,60,45.174382
-5709.72,60,45.240397
-5861.24,60,45.306412
-5780.58,60,45.373427
-5799.16,60,45.440443
-5715.21,60,45.507457
-5757.61,60,45.574472
-5770.03,60,45.645489
-5776.09,60,45.710503
-5809.87,60,45.777518
-5767.15,60,45.845533
-5798.36,60,45.911551
-5838.79,60,45.977563
-5839.66,60,46.044578
-5961.49,60,46.111593
-5840.87,60,46.177609
-5913.75,60,46.243623
-5932.82,60,46.311638
-5987.36,60,46.378654
-6164.96,60,46.44667
-6030.94,60,46.513684
-5964.23,60,46.580699
-6028.27,60,46.647715
-5924.38,60,46.713729
-5934.04,60,46.784745
-5978.09,60,46.85176
-6114.68,60,46.917775
-6026.45,60,46.98279
-5997.55,60,47.049806
-5903.57,60,47.115819
-5932.6,60,47.181834
-5983.77,60,47.24685
-5824.94,60,47.311864
-6051.6,60,47.378879
-6010.87,60,47.444893
-5988.27,60,47.511909
-5829.9,60,47.577924
-5921.76,60,47.645939
-5891.7,60,47.713964
-5879.46,60,47.779969
-5895.15,60,47.849985
-5818.79,60,47.915999
-5836.14,60,47.982015
-5914.09,60,48.04803
-6015.31,60,48.115045
-5880.18,60,48.17906
-5797.46,60,48.244074
-5805.22,60,48.310089
-5744.31,60,48.376104
-5752.25,60,48.446121
-5730.93,60,48.514136
-5812.15,60,48.578149
-5800.55,60,48.644164
-5808.19,60,48.710179
-5797.72,60,48.775194
-5800.74,60,48.841208
-5719.89,60,48.908223
-5785.46,60,48.979239
-5774.7,60,49.047255
-5736.02,60,49.11427
-5831.68,60,49.183286
-5736.46,60,49.2503
-5752.62,60,49.318316
-5781.34,60,49.385331
-5792.84,60,49.452346
-5759.85,60,49.521362
-5747.18,60,49.588377
-5825.73,60,49.653391
-5885.66,60,49.720406
-5828.2,60,49.785421
-5755.36,60,49.850435
-5890.06,60,49.917451
-5845.27,60,49.983466
-5896.11,60,50.049481
-5843.95,60,50.120496
-5901.73,60,50.186512
-5796.01,60,50.251526
-5682.11,60,50.317541
-5760.36,60,50.383556
-5857.07,60,50.448571
-5695.67,60,50.514586
-5959.95,60,50.580601
-5820.81,60,50.646615
-5881.68,60,50.71263
-5854.31,60,50.778645
-5962.18,60,50.84566
-5924.18,60,50.914675
-5904.73,60,50.98169
-5833.62,60,51.049706
-5852.84,60,51.115721
-5877.15,60,51.186737
-5797.08,60,51.251752
-5840.98,60,51.320767
-5903.25,60,51.388785
-5853.37,60,51.455797
-5930.91,60,51.524814
-5900.57,60,51.591828
-5908.66,60,51.659843
-5872.69,60,51.726867
-5908.36,60,51.796875
-5875.85,60,51.864889
-5880.29,60,51.931905
-5902.8,60,51.99892
-5979.89,60,52.065934
-5918.34,60,52.13395
-5850.17,60,52.199964
-5854.92,60,52.26598
-5808.0,60,52.337996
-5945.22,60,52.403011
-5786.04,60,52.468026
-5826.09,60,52.534039
-5811.4,60,52.600055
-5780.44,60,52.66607
-5830.66,60,52.733085
-5854.57,60,52.7981
-5926.33,60,52.864115
-5780.41,60,52.929129
-5838.47,60,52.994144
-5791.06,60,53.060159
-5729.29,60,53.127174
-5746.3,60,53.191188
-5839.36,60,53.257203
-5821.65,60,53.324218
-5795.84,60,53.390233
-5845.59,60,53.46425
-5849.99,60,53.532266
-5852.96,60,53.598281
-5832.07,60,53.664304
-5763.69,60,53.73131
-5771.64,60,53.797326
-5808.93,60,53.862339
-5908.98,60,53.928355
-5849.67,60,53.994369
-5898.79,60,54.060385
-5913.44,60,54.1274
-5912.82,60,54.194414
-5866.62,60,54.260429
-5838.16,60,54.326443
-5911.14,60,54.394459
-5846.29,60,54.461474
-5944.5,60,54.532491
-5903.55,60,54.599506
-5965.75,60,54.66552
-5941.51,60,54.733535
-5930.07,60,54.80055
-5815.82,60,54.867566
-5871.45,60,54.937582
-5839.25,60,55.005597
-5822.18,60,55.074612
-5935.22,60,55.139627
-5876.61,60,55.205642
-5804.23,60,55.27066
-5848.77,60,55.337671
-5913.18,60,55.403687
-5913.09,60,55.468701
-5871.08,60,55.536717
