#{"t_start": 1619618464.0768766, "env_id": null}
r,l,t
-6424.71,60,49.674531
-6402.84,60,49.76355
-6442.16,60,49.862573
-6516.37,60,49.961596
-6337.22,60,50.051615
-6358.9,60,50.139636
-6413.84,60,50.233656
-6468.62,60,50.320676
-6465.6,60,50.432701
-6356.08,60,50.527727
-6465.19,60,50.622743
-6389.2,60,50.718766
-6556.75,60,50.819798
-6474.18,60,50.917811
-6417.05,60,51.009831
-6558.62,60,51.110853
-6359.94,60,51.199874
-6485.3,60,51.302896
-6474.03,60,51.394919
-6434.88,60,51.486939
-6481.93,60,51.570958
-6431.86,60,51.66998
-6419.12,60,51.761
-6584.57,60,51.855021
-6483.45,60,51.954044
-6380.11,60,52.042064
-6460.81,60,52.146088
-6538.67,60,52.241118
-6544.58,60,52.332129
-6435.76,60,52.421149
-6498.24,60,52.520172
-6476.16,60,52.60119
-6455.96,60,52.700212
-6419.16,60,52.795234
-6538.0,60,52.887254
-6522.2,60,52.990277
-6534.24,60,53.081297
-6551.47,60,53.174319
-6390.88,60,53.257338
-6510.5,60,53.348358
-6641.75,60,53.440379
-6556.88,60,53.529398
-6396.37,60,53.633422
-6505.15,60,53.735446
-6402.85,60,53.837469
-6553.15,60,53.936492
-6443.36,60,54.031512
-6428.54,60,54.137536
-6581.33,60,54.236558
-6565.71,60,54.33258
-6462.6,60,54.433602
-6586.04,60,54.525624
-6580.54,60,54.618644
-6531.3,60,54.718667
-6608.02,60,54.817689
-6507.18,60,54.913711
-6534.85,60,55.008732
-6486.69,60,55.091751
-6501.43,60,55.184772
-6589.7,60,55.288795
-6529.82,60,55.384818
-6526.66,60,55.470836
-6502.95,60,55.562857
-6563.13,60,55.660879
-6420.98,60,55.767903
-6599.65,60,55.859924
-6530.23,60,55.959946
-6410.05,60,56.052967
-6495.03,60,56.15399
-6496.69,60,56.234008
-6501.3,60,56.327028
-6523.81,60,56.427061
-6474.33,60,56.527074
-6466.92,60,56.619095
-6419.57,60,56.720117
-6493.33,60,56.808138
-6455.53,60,56.901158
-6551.12,60,56.990179
-6463.67,60,57.081199
-6486.06,60,57.17722
-6459.9,60,57.287245
-6516.49,60,57.374265
-6453.41,60,57.458284
-6487.19,60,57.550305
-6534.37,60,57.654327
-6458.0,60,57.742348
-6524.02,60,57.838369
-6537.45,60,57.927389
-6472.17,60,58.015409
-6427.25,60,58.119432
-6495.06,60,58.208453
-6536.55,60,58.301473
-6521.73,60,58.394495
-6458.85,60,58.492526
-6415.95,60,58.608543
-6473.91,60,58.692562
-6511.93,60,58.800586
-6515.87,60,58.897608
-6410.09,60,58.99663
-6469.24,60,59.091652
-6442.62,60,59.17367
-6442.01,60,59.268692
-6431.57,60,59.360712
-6383.35,60,59.463186
-6462.41,60,59.558275
-6450.45,60,59.650309
-6498.67,60,59.758336
-6415.21,60,59.859827
-6442.8,60,59.959485
-6386.57,60,60.056515
-6423.86,60,60.149528
-6367.78,60,60.253551
-6434.44,60,60.352573
-6449.79,60,60.435592
-6329.4,60,60.540615
-6398.72,60,60.640638
-6446.2,60,60.74266
-6381.0,60,60.843683
-6361.93,60,60.933704
-6556.56,60,61.030726
-6432.29,60,61.122755
-6390.14,60,61.213767
-6415.47,60,61.315791
-6459.84,60,61.412811
-6346.1,60,61.517835
-6380.84,60,61.601854
-6339.78,60,61.695884
-6367.93,60,61.799899
-6371.13,60,61.903922
-6395.42,60,62.001945
-6327.25,60,62.100966
-6386.31,60,62.20399
-6421.38,60,62.297011
-6321.82,60,62.376028
-6373.37,60,62.47105
-6379.87,60,62.574073
-6330.39,60,62.672095
-6276.84,60,62.772118
-6417.64,60,62.873141
-6315.48,60,62.973175
-6414.3,60,63.06604
-6361.17,60,63.166062
-6317.87,60,63.273086
-6358.9,60,63.357105
-6365.12,60,63.449126
-6362.53,60,63.540147
-6411.13,60,63.636239
-6345.65,60,63.745267
-6455.64,60,63.841292
-6391.38,60,63.930804
-6298.01,60,64.032807
-6353.04,60,64.138758
-6411.65,60,64.250783
-6325.61,60,64.349805
-6372.56,60,64.449828
-6382.2,60,64.541803
-6254.4,60,64.646805
-6344.13,60,64.736801
-6279.85,60,64.831822
-6358.7,60,64.919798
-6354.84,60,65.026676
-6401.31,60,65.113796
-6258.68,60,65.213807
-6358.99,60,65.302818
-6277.72,60,65.398817
-6274.3,60,65.494838
-6304.74,60,65.596862
-6282.67,60,65.692711
-6277.74,60,65.804828
-6261.15,60,65.897824
-6299.98,60,66.007826
-6324.01,60,66.104815
-6293.63,60,66.196815
-6350.13,60,66.285801
-6219.61,60,66.379821
-6311.7,60,66.477738
-6284.6,60,66.566809
-6247.85,60,66.672832
-6301.04,60,66.784858
-6266.13,60,66.883879
-6253.74,60,66.986903
-6372.16,60,67.078811
-6290.99,60,67.168757
-6247.81,60,67.253777
-6255.72,60,67.353806
-6300.05,60,67.441802
-6270.77,60,67.530823
-6267.91,60,67.6338
-6218.25,60,67.738948
-6245.39,60,67.829967
-6269.13,60,67.920997
-6298.77,60,68.01601
-6332.57,60,68.097028
-6288.38,60,68.177987
-6319.31,60,68.277009
-6256.35,60,68.37103
-6314.84,60,68.477055
-6198.63,60,68.578086
-6283.07,60,68.6771
-6291.9,60,68.783123
-6264.68,60,68.873143
-6230.73,60,68.959163
-6299.17,60,69.065187
-6271.54,60,69.157208
-6226.45,60,69.248228
-6261.55,60,69.344251
-6277.12,60,69.441272
-6262.41,60,69.535292
-6266.15,60,69.626313
-6252.5,60,69.723335
-6327.38,60,69.809356
-6307.85,60,69.900375
-6219.14,60,69.999398
-6301.72,60,70.095419
-6241.41,60,70.199442
-6309.41,60,70.295464
-6226.7,60,70.382484
-6230.42,60,70.482506
-6343.3,60,70.572527
-6256.71,60,70.667548
-6243.86,60,70.769576
-6261.92,60,70.851589
-6395.75,60,70.939609
-6220.43,60,71.025629
-6243.89,60,71.126651
-6262.34,60,71.224674
-6316.73,60,71.324696
-6199.8,60,71.423718
-6241.84,60,71.52074
-6253.87,60,71.622763
-6152.41,60,71.720785
-6236.37,60,71.809806
-6169.17,60,71.912829
-6292.6,60,72.002848
-6186.67,60,72.111873
-6215.87,60,72.214896
-6231.7,60,72.31792
-6262.71,60,72.410941
-6262.51,60,72.516965
-6203.12,60,72.610986
-6261.04,60,72.713008
-6213.01,60,72.816032
-6371.21,60,72.912062
-6157.96,60,73.005075
-6168.33,60,73.107097
-6193.06,60,73.197118
-6219.95,60,73.290138
-6261.03,60,73.407165
-6232.4,60,73.501186
-6202.87,60,73.592206
-6195.34,60,73.676226
-6291.82,60,73.767246
-6211.3,60,73.858266
-6188.63,60,73.939285
-6235.25,60,74.040308
-6174.86,60,74.14033
-6283.47,60,74.229351
-6175.23,60,74.323372
-6290.05,60,74.422393
-6301.82,60,74.527417
-6213.66,60,74.632441
-6244.76,60,74.739465
-6158.86,60,74.840488
-6173.32,60,74.945512
-6217.16,60,75.048535
-6117.3,60,75.151558
-6200.61,60,75.24758
-6259.29,60,75.355604
-6223.5,60,75.439623
-6187.11,60,75.539645
-6249.27,60,75.634666
-6166.37,60,75.727688
-6182.03,60,75.821709
-6184.88,60,75.91573
-6144.37,60,76.00175
-6192.25,60,76.097771
-6246.66,60,76.185953
-6205.95,60,76.275811
-6115.3,60,76.36183
-6234.41,60,76.463854
-6178.57,60,76.562876
-6167.08,60,76.657897
-6201.19,60,76.753919
-6193.45,60,76.856942
-6211.35,60,76.948962
-6119.18,60,77.045985
-6103.39,60,77.136014
-6181.08,60,77.232027
-6117.7,60,77.331049
-6233.57,60,77.421069
-6211.49,60,77.51109
-6198.64,60,77.607111
-6150.9,60,77.697132
-6257.22,60,77.783151
-6129.9,60,77.874172
-6083.13,60,77.973194
-6132.49,60,78.070215
-6176.26,60,78.176248
-6083.0,60,78.275261
-6189.45,60,78.366282
-6170.05,60,78.460303
-6156.85,60,78.561326
-6201.43,60,78.656348
-6177.41,60,78.75837
-6154.35,60,78.844389
-6203.2,60,78.944413
-6144.89,60,79.039434
-6115.66,60,79.151459
-6140.98,60,79.24749
-6133.59,60,79.3335
-6106.19,60,79.431522
-6075.7,60,79.516541
-6136.18,60,79.619565
-6168.33,60,79.720596
-6099.46,60,79.82461
-6113.39,60,79.927634
-6155.27,60,80.025657
-6148.26,60,80.123678
-6088.81,60,80.2237
-6128.08,60,80.31072
-6138.01,60,80.405742
-6099.45,60,80.504764
-6132.5,60,80.600785
-6058.42,60,80.696807
-6176.7,60,80.801831
-6082.78,60,80.902853
-6105.57,60,81.000876
-6049.32,60,81.091897
-6147.72,60,81.183917
-6085.05,60,81.271937
-6101.73,60,81.364958
-6110.63,60,81.463979
-6015.44,60,81.552
-6099.42,60,81.64502
-6075.09,60,81.73104
-6146.26,60,81.830062
-6105.17,60,81.918083
-6097.28,60,82.014104
-6071.71,60,82.107125
-6062.43,60,82.203147
-6146.51,60,82.302168
-6043.21,60,82.39719
-6046.75,60,82.497213
-6061.47,60,82.588234
-6164.49,60,82.680254
-6092.31,60,82.778276
-6108.98,60,82.874297
-6144.05,60,82.976321
-6097.3,60,83.069341
-6122.68,60,83.172365
