#{"t_start": 1619618964.7059286, "env_id": null}
r,l,t
-6095.68,60,68.851701
-6136.46,60,68.981708
-6162.67,60,69.053718
-6161.64,60,69.151707
-6146.81,60,69.216698
-6074.36,60,69.286715
-6241.97,60,69.422728
-6169.0,60,69.504747
-6171.54,60,69.594716
-6070.53,60,69.693716
-6186.31,60,69.865736
-6275.17,60,69.979722
-6063.86,60,70.098765
-6147.19,60,70.216723
-6118.86,60,70.406694
-6126.59,60,70.498716
-6282.17,60,70.578713
-6096.45,60,70.657723
-6111.0,60,70.731724
-6129.1,60,70.910592
-5969.1,60,71.042623
-6055.87,60,71.150705
-6079.73,60,71.266711
-6178.6,60,71.460709
-6427.31,60,71.579714
-6134.49,60,71.686716
-6104.23,60,71.779712
-6263.46,60,71.97271
-6153.02,60,72.08971
-6072.4,60,72.197719
-6017.17,60,72.278712
-6281.66,60,72.440703
-6154.33,60,72.529703
-6132.79,60,72.641706
-6295.72,60,72.717721
-6191.02,60,72.784736
-6027.13,60,72.930717
-6044.51,60,73.003718
-6196.89,60,73.077735
-6049.88,60,73.161709
-6275.98,60,73.315594
-6158.87,60,73.4227
-6139.99,60,73.534727
-6211.51,60,73.627712
-6051.57,60,73.824701
-6148.63,60,73.908698
-6160.78,60,73.996715
-6174.82,60,74.073713
-6182.16,60,74.209712
-6093.69,60,74.323702
-6116.91,60,74.419699
-6165.25,60,74.522604
-5951.82,60,74.620716
-6020.26,60,74.789711
-6010.09,60,74.90672
-6091.97,60,75.023699
-6055.5,60,75.112719
-6075.86,60,75.284714
-6073.19,60,75.40172
-6105.33,60,75.491716
-6110.5,60,75.58973
-6085.77,60,75.75773
-6117.82,60,75.858881
-6093.7,60,75.953703
-6171.55,60,76.011533
-6090.49,60,76.107688
-5994.28,60,76.1607
-6087.33,60,76.212689
-6087.98,60,76.271702
-6047.82,60,76.328696
-6161.6,60,76.439718
-6075.71,60,76.495733
-6213.48,60,76.548743
-6265.21,60,76.600755
-6139.28,60,76.690776
-6167.57,60,76.761701
-6114.39,60,76.841702
-6158.57,60,76.914696
-6088.17,60,77.059691
-6117.18,60,77.155709
-6186.89,60,77.244706
-6145.05,60,77.345701
-6171.48,60,77.425701
-6049.55,60,77.532696
-6022.64,60,77.591708
-6184.03,60,77.651722
-6107.28,60,77.709657
-6097.78,60,77.807688
-6090.96,60,77.8667
-6379.72,60,77.948701
-6020.79,60,78.011695
-6216.12,60,78.166707
-6049.05,60,78.280748
-6092.87,60,78.372709
-6153.12,60,78.463709
-6056.85,60,78.651601
-6026.01,60,78.768725
-6181.65,60,78.887716
-6137.5,60,79.004736
-6091.22,60,79.11169
-6099.56,60,79.24472
-6034.37,60,79.322693
-6021.81,60,79.391709
-6140.34,60,79.474716
-6159.85,60,79.60869
-6149.55,60,79.690709
-6119.88,60,79.765728
-6004.04,60,79.843704
-6075.61,60,79.972731
-6124.1,60,80.023743
-6098.45,60,80.078756
-6076.55,60,80.132694
-6064.44,60,80.265724
-6243.36,60,80.327749
-6148.97,60,80.38075
-6027.22,60,80.430695
-6077.42,60,80.484707
-6113.68,60,80.57962
-6022.37,60,80.634695
-6063.74,60,80.689708
-6094.39,60,80.794713
-6117.98,60,80.974751
-6245.97,60,81.044698
-6209.16,60,81.120715
-6154.01,60,81.192732
-6119.42,60,81.36874
-6151.57,60,81.444698
-6207.61,60,81.520724
-6126.12,60,81.593731
-6074.96,60,81.721532
-6147.59,60,81.802544
-6107.99,60,81.889714
-6028.36,60,81.993731
-6109.08,60,82.076735
-6145.42,60,82.233718
-6170.16,60,82.316713
-6155.74,60,82.385711
-6111.36,60,82.47173
-6134.4,60,82.65412
-6024.79,60,82.735146
-6197.38,60,82.818157
-6169.53,60,82.897174
-6148.85,60,83.071215
-6100.68,60,83.148242
-6241.88,60,83.215246
-6188.95,60,83.279261
-6017.65,60,83.341275
-6187.73,60,83.45031
-6062.93,60,83.522317
-6092.95,60,83.593333
-6095.95,60,83.660363
-6090.39,60,83.822402
-6074.44,60,83.921406
-6165.18,60,84.050453
-6134.78,60,84.16346
-6032.91,60,84.318495
-6160.42,60,84.38551
-6050.59,60,84.466529
-6079.07,60,84.554548
-6081.13,60,84.718596
-6083.64,60,84.810608
-6006.14,60,84.88964
-6019.55,60,84.960641
-6046.34,60,85.023655
-6082.98,60,85.129678
-6075.36,60,85.186708
-6159.04,60,85.246706
-6114.84,60,85.325722
-6070.8,60,85.44875
-6060.79,60,85.521768
-6084.21,60,85.584783
-6069.27,60,85.651797
-6179.5,60,85.774822
-6193.45,60,85.852841
-6172.61,60,85.971868
-6056.87,60,86.046885
-5983.61,60,86.198919
-6151.05,60,86.270935
-6106.5,60,86.335949
-6081.99,60,86.398964
-6054.9,60,86.462978
-6118.96,60,86.588015
-6117.61,60,86.653029
-6140.26,60,86.710034
-6119.43,60,86.772047
-6158.19,60,86.887076
-6173.12,60,86.962091
-6220.09,60,87.040109
-6206.98,60,87.124128
-6121.64,60,87.26916
-6171.84,60,87.359181
-6124.76,60,87.434198
-6035.82,60,87.517234
-6250.21,60,87.651247
-6128.37,60,87.720262
-6216.57,60,87.785277
-6155.16,60,87.846292
-6060.07,60,87.915305
-6132.42,60,88.013327
-6272.41,60,88.068339
-6150.65,60,88.164362
-6170.01,60,88.23938
-6194.54,60,88.425421
-6129.57,60,88.520443
-6091.95,60,88.611464
-6038.28,60,88.729491
-6215.74,60,88.923533
-6102.04,60,89.04056
-6117.61,60,89.134582
-6148.89,60,89.230602
-6239.28,60,89.339628
-6246.66,60,89.502682
-6224.24,60,89.621708
-6201.5,60,89.740735
-6312.4,60,89.863745
-6140.92,60,89.992784
-6165.93,60,90.047785
-6364.31,60,90.101798
-6127.61,60,90.15781
-6171.51,60,90.310848
-6253.85,60,90.406868
-6162.36,60,90.489887
-6214.3,60,90.574906
-6131.31,60,90.744946
-6132.4,60,90.82698
-6145.65,60,90.902979
-6288.98,60,90.971995
-6170.98,60,91.048011
-6218.64,60,91.158035
-6164.69,60,91.212047
-6192.83,60,91.268061
-6232.6,60,91.334078
-6101.64,60,91.479109
-6064.73,60,91.579132
-6170.96,60,91.657149
-6228.95,60,91.740167
-6145.77,60,91.912224
-6053.6,60,92.023233
-6147.2,60,92.136257
-6168.38,60,92.251282
-6222.44,60,92.422321
-6300.75,60,92.510342
-6076.64,60,92.614367
-6089.61,60,92.735392
-6170.49,60,92.840416
-6150.9,60,92.993451
-6264.2,60,93.091472
-6287.03,60,93.211517
-6298.52,60,93.312523
-6200.9,60,93.477559
-6177.4,60,93.559578
-6144.36,60,93.631594
-6196.5,60,93.737627
-6173.16,60,93.900655
-6218.02,60,94.025684
-6177.73,60,94.117704
-6243.53,60,94.207724
-6155.27,60,94.351757
-6156.89,60,94.423773
